file,selector,context,line_before,declarations
delivery-tax-document.css,.dtd-doc-items-table th,,671,font-size:.86em; line-height:1.03
delivery-tax-document.css,.dtd-doc-items-table th,,867,font-size:.92em; line-height:1.04
delivery-tax-document.css,.dtd-doc-items-table th,,1239,border-right:1.05px solid var(--doc-blue); padding:.38em .28em
delivery-tax-document.css,.dtd-doc-items-table th,,1244,height:4.02em; font-size:.99em; line-height:1.03; font-weight:700; border-bottom:1.05px solid var(--doc-blue)
delivery-tax-document.css,.dtd-doc-items-table td,,183,border-right:1px solid var(--doc-blue); border-bottom:1px solid #b9d2ef; padding:.45em .35em; text-align:center
delivery-tax-document.css,.dtd-doc-items-table td,,194,color:#111827; font-size:1.03em; line-height:1.28; vertical-align:top
delivery-tax-document.css,.dtd-doc-items-table td,,600,padding:.38em .3em
delivery-tax-document.css,.dtd-doc-items-table td,,603,font-size:.94em; line-height:1.24
delivery-tax-document.css,.dtd-doc-items-table td,,676,font-size:1em; line-height:1.2
delivery-tax-document.css,.dtd-doc-items-table td,,862,font-size:1.06em; line-height:1.22
delivery-tax-document.css,.dtd-doc-items-table td,,1239,border-right:1.05px solid var(--doc-blue); padding:.38em .28em
delivery-tax-document.css,.dtd-doc-items-table td,,1253,font-size:1em; line-height:1.2; vertical-align:top
delivery-tax-document.css,.dtd-doc-items-table tbody tr,,192,height:3.15em
delivery-tax-document.css,.dtd-doc-items-table tbody tr,,1251,height:2.95em
delivery-tax-document.css,.dtd-doc-items-table tbody tr.empty,,193,height:3.15em
delivery-tax-document.css,.dtd-doc-items-table tbody tr.empty,,1251,height:2.95em
delivery-tax-document.css,.dtd-doc-desc,,196,text-align:left!important
delivery-tax-document.css,.dtd-doc-desc,,248,white-space:normal; overflow-wrap:anywhere; line-height:1.25
delivery-tax-document.css,.dtd-doc-desc,,1258,line-height:1.2
delivery-tax-document.css,.dtd-doc-watermark,,197,"position:absolute; width:28%; opacity:.055; left:39%; top:30%; transform:translate(-50%, -50%); pointer-events:none"
delivery-tax-document.css,.dtd-doc-watermark,,616,width:25%; opacity:.045
delivery-tax-document.css,.dtd-doc-watermark,,1259,width:30%; opacity:.085; left:39%; top:32%
delivery-tax-document.css,.dtd-doc-bottom-area,,198,position:absolute; left:0; right:0; bottom:0; height:23%; display:grid; grid-template-columns:2.05fr .95fr
delivery-tax-document.css,.dtd-doc-bottom-area,,1265,height:22.45%; grid-template-columns:2.05fr .95fr
delivery-tax-document.css,.dtd-doc-payment-note,,199,padding:1.4%; font-size:.87em; line-height:1.25; display:flex; flex-direction:column; justify-content:flex-end; gap:.38em
delivery-tax-document.css,.dtd-doc-payment-note,,605,font-size:.74em; line-height:1.24
delivery-tax-document.css,.dtd-doc-payment-note,,710,font-size:.86em; line-height:1.22
delivery-tax-document.css,.dtd-doc-payment-note,,911,font-size:.92em; line-height:1.24
delivery-tax-document.css,.dtd-doc-payment-note,,1269,padding:1.12% 1.2% 1.05%; font-size:.81em; line-height:1.18; gap:.26em
delivery-tax-document.css,.dtd-doc-baht,,200,height:4.1em; border:1px solid var(--doc-blue); border-radius:.8em; display:grid; grid-template-columns:12% 1fr; align-items:center; padding:0 1.4%; margin-top:.45em
delivery-tax-document.css,.dtd-doc-baht,,272,font-size:1.02em
delivery-tax-document.css,.dtd-doc-baht,,606,height:3.75em; font-size:.9em
delivery-tax-document.css,.dtd-doc-baht,,706,font-size:1em
delivery-tax-document.css,.dtd-doc-baht,,903,font-size:1.04em
delivery-tax-document.css,.dtd-doc-baht,,1275,height:3.72em; border:1.05px solid var(--doc-blue); border-radius:.78em; grid-template-columns:11% 1fr; padding:0 1.25%; margin-top:.32em
delivery-tax-document.css,.dtd-doc-baht,,1656,border-radius:2px
delivery-tax-document.css,.dtd-doc-baht strong,,202,color:#111827; text-align:center; font-weight:500
delivery-tax-document.css,.dtd-doc-baht strong,,707,font-size:1em
delivery-tax-document.css,.dtd-doc-baht strong,,906,font-size:1.04em
delivery-tax-document.css,.dtd-doc-baht strong,,1287,font-size:1.35em; font-weight:700
delivery-tax-document.css,.dtd-doc-totals,,203,"display:grid; grid-template-rows:repeat(3, 1fr); gap:.55em; padding:.8em"
delivery-tax-document.css,.dtd-doc-totals,,607,gap:.45em; padding:.65em
delivery-tax-document.css,.dtd-doc-totals,,1291,gap:.46em; padding:.72em .62em .72em .48em
delivery-tax-document.css,.dtd-doc-totals > div,,204,display:grid; grid-template-columns:58% 42%; border:1px solid var(--doc-blue); border-radius:.7em; overflow:hidden
delivery-tax-document.css,.dtd-doc-totals > div,,1295,border:1.05px solid var(--doc-blue); border-radius:.68em
delivery-tax-document.css,.dtd-doc-totals > div,,1656,border-radius:2px
delivery-tax-document.css,.dtd-doc-totals span,,205,display:grid; place-items:center; text-align:center; font-weight:700; padding:.2em; border-right:1px solid var(--doc-blue)
delivery-tax-document.css,.dtd-doc-totals span,,271,font-size:1.02em; line-height:1.12
delivery-tax-document.css,.dtd-doc-totals span,,608,font-size:.86em; line-height:1.08
delivery-tax-document.css,.dtd-doc-totals span,,701,font-size:.94em; line-height:1.08
delivery-tax-document.css,.dtd-doc-totals span,,896,font-size:.98em; line-height:1.08
delivery-tax-document.css,.dtd-doc-totals span,,1299,font-size:.98em; line-height:1.06; border-right:1.05px solid var(--doc-blue); font-weight:700
delivery-tax-document.css,.dtd-doc-totals strong,,207,display:grid; place-items:center end; padding-right:.6em; color:#111827; font-size:1.08em
delivery-tax-document.css,.dtd-doc-totals strong,,609,font-size:.92em
delivery-tax-document.css,.dtd-doc-totals strong,,705,font-size:1.06em
delivery-tax-document.css,.dtd-doc-totals strong,,900,font-size:1.14em
delivery-tax-document.css,.dtd-doc-totals strong,,1305,font-size:1.02em; padding-right:.58em; font-weight:700
delivery-tax-document.css,.dtd-doc-terms,,208,height:5.4%; display:grid; grid-template-columns:64% 36%; align-items:center; font-size:.82em; line-height:1.35
delivery-tax-document.css,.dtd-doc-terms,,610,font-size:.7em; line-height:1.28
delivery-tax-document.css,.dtd-doc-terms,,714,font-size:.82em; line-height:1.24
delivery-tax-document.css,.dtd-doc-terms,,756,height:4.9%; align-items:end; padding-top:.15em
delivery-tax-document.css,.dtd-doc-terms,,915,font-size:.88em; line-height:1.24
delivery-tax-document.css,.dtd-doc-terms,,943,height:3.9%; padding-top:0; align-items:center
delivery-tax-document.css,.dtd-doc-terms,,1310,height:5.08%; grid-template-columns:65% 35%; font-size:.74em; line-height:1.22
delivery-tax-document.css,.dtd-doc-terms-copy,,209,text-align:center; padding:0 .8em
delivery-tax-document.css,.dtd-doc-terms-copy,,761,padding:0 1em; line-height:1.18
delivery-tax-document.css,.dtd-doc-terms-copy,,948,line-height:1.14; padding:0 .8em
delivery-tax-document.css,.dtd-doc-officer-label,,210,align-self:end; text-align:center; padding-bottom:.25em; font-size:1.18em; font-weight:700
delivery-tax-document.css,.dtd-doc-officer-label,,611,font-size:.9em
delivery-tax-document.css,.dtd-doc-officer-label,,718,font-size:.9em
delivery-tax-document.css,.dtd-doc-officer-label,,765,align-self:end; padding-bottom:.2em
delivery-tax-document.css,.dtd-doc-officer-label,,919,font-size:.94em
delivery-tax-document.css,.dtd-doc-officer-label,,952,align-self:center; padding-bottom:0
delivery-tax-document.css,.dtd-doc-officer-label,,1316,padding-bottom:.1em; font-size:.98em
delivery-tax-document.css,.dtd-doc-signatures,,212,"height:13%; display:grid; grid-template-columns:1.8fr repeat(4, 1fr)"
delivery-tax-document.css,.dtd-doc-signatures,,769,height:15.4%; grid-template-columns:1.9fr 1.08fr 1fr 1fr 1fr; align-items:stretch
delivery-tax-document.css,.dtd-doc-signatures,,956,height:11.8%; grid-template-columns:1.8fr 1.02fr 1fr 1fr 1fr
delivery-tax-document.css,.dtd-doc-signatures,,1320,"height:12.85%; grid-template-columns:1.75fr repeat(4, 1fr)"
delivery-tax-document.css,.dtd-doc-sign-box,,213,border:1px solid var(--doc-blue); border-right:0; display:grid; grid-template-rows:31% 69%; overflow:hidden
delivery-tax-document.css,.dtd-doc-sign-box,,774,grid-template-rows:24% 76%
delivery-tax-document.css,.dtd-doc-sign-box,,962,grid-template-rows:27% 73%
delivery-tax-document.css,.dtd-doc-sign-box,,1324,border:1.05px solid var(--doc-blue); border-right:0; grid-template-rows:31% 69%
delivery-tax-document.css,.dtd-doc-sign-box:first-child,,214,border-radius:.7em 0 0 .7em
delivery-tax-document.css,.dtd-doc-sign-box:first-child,,1329,border-radius:.68em 0 0 .68em
delivery-tax-document.css,.dtd-doc-sign-box:first-child,,1656,border-radius:2px
delivery-tax-document.css,.dtd-doc-sign-box:last-child,,215,border-right:1px solid var(--doc-blue); border-radius:0 .7em .7em 0
delivery-tax-document.css,.dtd-doc-sign-box:last-child,,1330,border-right:1.05px solid var(--doc-blue); border-radius:0 .68em .68em 0
delivery-tax-document.css,.dtd-doc-sign-box:last-child,,1656,border-radius:2px
delivery-tax-document.css,.dtd-doc-sign-head,,216,display:flex; flex-direction:column; align-items:center; justify-content:center; border-bottom:1px solid var(--doc-blue); font-size:1em; line-height:1.08
delivery-tax-document.css,.dtd-doc-sign-head,,612,font-size:.84em; line-height:1.05
delivery-tax-document.css,.dtd-doc-sign-head,,719,font-size:.9em; line-height:1.04
delivery-tax-document.css,.dtd-doc-sign-head,,777,font-size:.86em; line-height:1.02; padding:.2em .15em
delivery-tax-document.css,.dtd-doc-sign-head,,922,font-size:.94em; line-height:1.04
delivery-tax-document.css,.dtd-doc-sign-head,,965,font-size:.9em; line-height:1.02; padding:.16em .12em
delivery-tax-document.css,.dtd-doc-sign-head,,1334,border-bottom:1.05px solid var(--doc-blue); font-size:.88em; line-height:1.02; font-weight:700
delivery-tax-document.css,.dtd-doc-sign-head span,,217,font-style:italic; font-weight:700
delivery-tax-document.css,.dtd-doc-sign-head span,,782,display:block
delivery-tax-document.css,.dtd-doc-sign-head span,,1340,"font-family:""Times New Roman"", Georgia, serif; font-style:italic"
delivery-tax-document.css,.dtd-doc-sign-body,,218,padding:.5em; display:flex; flex-direction:column; justify-content:space-between; text-align:center; font-size:.82em; line-height:1.18
delivery-tax-document.css,.dtd-doc-sign-body,,613,font-size:.68em; line-height:1.16
delivery-tax-document.css,.dtd-doc-sign-body,,723,font-size:.82em; line-height:1.14
delivery-tax-document.css,.dtd-doc-sign-body,,786,padding:.55em .55em .42em; font-size:.78em; line-height:1.12; justify-content:flex-start
delivery-tax-document.css,.dtd-doc-sign-body,,926,font-size:.88em; line-height:1.16
delivery-tax-document.css,.dtd-doc-sign-body,,970,padding:.34em .42em .24em; font-size:.84em; line-height:1.1
delivery-tax-document.css,.dtd-doc-sign-body,,1344,padding:.38em .44em .34em; font-size:.74em; line-height:1.14
delivery-tax-document.css,.dtd-doc-sign-body small,,219,min-height:2.5em; line-height:1.25
delivery-tax-document.css,.dtd-doc-sign-body small,,614,min-height:2.3em
delivery-tax-document.css,.dtd-doc-sign-body small,,727,min-height:2em; line-height:1.16
delivery-tax-document.css,.dtd-doc-sign-body small,,792,display:block; min-height:2.55em; line-height:1.16; text-align:center
delivery-tax-document.css,.dtd-doc-sign-body small,,930,font-size:.96em; line-height:1.18
delivery-tax-document.css,.dtd-doc-sign-body small,,975,min-height:1.55em; line-height:1.1
delivery-tax-document.css,.dtd-doc-sign-body small,,1349,min-height:2.2em; line-height:1.18
delivery-tax-document.css,.dtd-doc-sign-line,,220,margin-top:auto; letter-spacing:-.1em; white-space:nowrap
delivery-tax-document.css,.dtd-doc-sign-line,,798,margin-top:auto; padding-top:2.15em; letter-spacing:-.06em; white-space:nowrap
delivery-tax-document.css,.dtd-doc-sign-line,,979,padding-top:1.05em; margin-top:auto
delivery-tax-document.css,.dtd-doc-sign-line,,1353,margin-top:auto; letter-spacing:-.06em
delivery-tax-document.css,.dtd-doc-sign-date,,221,margin-top:.25em; white-space:nowrap
delivery-tax-document.css,.dtd-doc-sign-date,,804,margin-top:.42em; white-space:nowrap
delivery-tax-document.css,.dtd-doc-sign-date,,983,margin-top:.18em
delivery-tax-document.css,.dtd-doc-sign-date,,1357,margin-top:.15em; font-size:.94em
delivery-tax-document.css,.dtd-doc-sign-footer,,222,display:flex; justify-content:space-between; gap:.6em; margin-top:.18em; font-weight:600; white-space:nowrap
delivery-tax-document.css,.dtd-doc-sign-footer,,808,display:flex; justify-content:space-between; align-items:flex-end; gap:.75em; margin-top:auto; padding-top:.28em; font-weight:600; white-space:nowrap
delivery-tax-document.css,.dtd-doc-sign-footer,,934,font-size:.96em
delivery-tax-document.css,.dtd-doc-sign-footer,,986,gap:.45em; padding-top:.12em; margin-top:auto; font-size:.92em
delivery-tax-document.css,.dtd-doc-sign-footer,,1361,margin-top:.1em; font-size:.98em
delivery-tax-document.css,.dtd-doc-sign-footer span:last-child,,223,margin-left:auto
delivery-tax-document.css,.dtd-doc-sign-footer span:last-child,,818,margin-left:auto
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-line,,224,display:grid; grid-template-columns:1fr auto 1fr
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-line,,824,display:grid; grid-template-columns:1fr auto 1fr; align-items:end; gap:.6em; padding-top:2.55em
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-line,,995,gap:.4em; padding-top:1.2em
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page,,227,width:794px; height:1123px; aspect-ratio:auto; border:0; font-size:10.2px; margin:0
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page,,619,width:794px; height:1123px; font-size:8.9px
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page,,625,box-shadow:none
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page,,658,font-size:14px
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page,,850,font-size:12px
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page,,1365,font-size:10.4px
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page,,1421,font-size:10.4px
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page,,1555,font-size:10.9px
delivery-tax-document.css,.dtd-document-page.dtd-pdf-page,,227,width:794px; height:1123px; aspect-ratio:auto; border:0; font-size:10.2px; margin:0
delivery-tax-document.css,.dtd-document-page.dtd-pdf-page,,619,width:794px; height:1123px; font-size:8.9px
delivery-tax-document.css,.dtd-document-page.dtd-pdf-page,,658,font-size:14px
delivery-tax-document.css,.dtd-document-page.dtd-pdf-page,,850,font-size:12px
delivery-tax-document.css,.dtd-document-page.dtd-pdf-page,,1365,font-size:10.4px
delivery-tax-document.css,.dtd-document-page.dtd-pdf-page,,1421,font-size:10.4px
delivery-tax-document.css,.dtd-document-page.dtd-pdf-page,,1555,font-size:10.9px
delivery-tax-document.css,.dtd-preview-card,@media (max-width: 1250px),231,position:static
delivery-tax-document.css,.dtd-preview-card,@media (max-width: 1250px),630,top:auto
delivery-tax-document.css,.dtd-toolbar,@media (max-width: 760px),235,align-items:flex-start; flex-direction:column
delivery-tax-document.css,.dtd-toolbar,@media (max-width: 760px),635,border-radius:12px
delivery-tax-document.css,.dtd-doc-page-counter,,246,display:block; margin-top:.15em; font-size:.82em; font-weight:600
delivery-tax-document.css,.dtd-doc-page-counter,,615,font-size:.72em
delivery-tax-document.css,.dtd-doc-page-counter,,731,font-size:.78em
delivery-tax-document.css,.dtd-doc-items-table tbody tr.dtd-data-row td,,249,vertical-align:top
delivery-tax-document.css,.dtd-doc-items-table tbody tr.dtd-data-row td,,270,padding-top:.65em
delivery-tax-document.css,.dtd-doc-items-table tbody tr.dtd-data-row td,,604,padding-top:.52em
delivery-tax-document.css,.dtd-doc-items-table tbody tr.dtd-data-row td,,1036,border-bottom:0!important
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5),,260,font-size:.88em; line-height:1.02; padding-left:.12em; padding-right:.12em; letter-spacing:-.035em; overflow-wrap:anywhere
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5),,593,font-size:.82em; line-height:1.0; letter-spacing:-.025em
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5),,643,font-size:.78em
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5),,688,font-size:.68em; line-height:1; letter-spacing:-.035em; padding-left:.08em; padding-right:.08em
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5),,878,font-size:.72em; line-height:1; letter-spacing:-.03em
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5) span,,268,font-size:.88em; letter-spacing:-.02em
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5) span,,598,font-size:.86em
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5) span,,644,font-size:.84em
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5) span,,695,font-size:.8em; letter-spacing:-.025em
delivery-tax-document.css,.dtd-doc-meta-table thead th:nth-child(5) span,,883,font-size:.82em
delivery-tax-document.css,.dtd-doc-items-table tbody td,,269,border-bottom:0
delivery-tax-document.css,.dtd-doc-items-table tbody td,,1019,border-bottom:1px solid var(--doc-blue)
delivery-tax-document.css,.dtd-doc-items-table tbody td,,1032,border-bottom:0!important
delivery-tax-document.css,#dtd-live-preview .dtd-document-page,,532,"border:0; box-shadow:0 12px 34px rgba(15, 42, 70, .18)"
delivery-tax-document.css,#dtd-live-preview .dtd-document-page,,1369,"box-shadow:0 12px 30px rgba(15, 42, 70, .16)"
delivery-tax-document.css,.dtd-doc-title > div:not(.dtd-doc-no),,571,font-size:.9em; line-height:1.12
delivery-tax-document.css,.dtd-doc-title > div:not(.dtd-doc-no),,743,font-size:.84em
delivery-tax-document.css,.dtd-doc-title > div:not(.dtd-doc-no),,1163,"font-size:.98em; line-height:1.08; font-family:""Times New Roman"", Georgia, serif; font-weight:700"
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-body,,821,padding-bottom:.45em
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-body,,992,padding-bottom:.22em
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-body,,1379,justify-content:flex-start
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-date,,831,margin-top:.2em
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-date,,999,margin-top:0; padding-top:0
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-footer,,834,padding-top:.2em
delivery-tax-document.css,.dtd-doc-sign-customer .dtd-doc-sign-footer,,999,margin-top:0; padding-top:0
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page .dtd-doc-signatures,,839,height:15.4%
delivery-tax-document.css,.dtd-pdf-stage .dtd-document-page .dtd-doc-signatures,,956,height:11.8%; grid-template-columns:1.8fr 1.02fr 1fr 1fr 1fr
delivery-tax-document.css,.dtd-document-page.dtd-pdf-page .dtd-doc-signatures,,839,height:15.4%
delivery-tax-document.css,.dtd-document-page.dtd-pdf-page .dtd-doc-signatures,,956,height:11.8%; grid-template-columns:1.8fr 1.02fr 1fr 1fr 1fr
delivery-tax-document.css,.dtd-doc-items-table tbody tr:last-child td,,1022,border-bottom:1px solid var(--doc-blue)
delivery-tax-document.css,.dtd-doc-items-table tbody tr:last-child td,,1032,border-bottom:0!important
delivery-tax-document.css,.dtd-customer-date-label,,1398,font-weight:600; line-height:1
delivery-tax-document.css,.dtd-customer-date-label,,1412,text-align:right
delivery-tax-document.css,.dtd-document-page .dtd-doc-contact,,1438,font-size:1.20em; line-height:1.10; margin:.08em 0
delivery-tax-document.css,.dtd-document-page .dtd-doc-contact,,1561,font-size:1.08em; line-height:1.12
delivery-tax-document.css,.dtd-document-page .dtd-doc-tax,,1443,font-size:1.08em; line-height:1.04; margin-top:.16em
delivery-tax-document.css,.dtd-document-page .dtd-doc-tax,,1561,font-size:1.08em; line-height:1.12
delivery-tax-document.css,.dtd-document-page .dtd-doc-no,,1448,font-size:1.04em; line-height:1.02
delivery-tax-document.css,.dtd-document-page .dtd-doc-no,,1561,font-size:1.08em; line-height:1.12
delivery-tax-document.css,.dtd-document-page .dtd-doc-title > div:not(.dtd-doc-no),,1462,font-size:1.03em; line-height:1.02
delivery-tax-document.css,.dtd-document-page .dtd-doc-title > div:not(.dtd-doc-no),,1561,font-size:1.08em; line-height:1.12
delivery-tax-document.css,.dtd-document-page .dtd-doc-party-box,,1477,font-size:1.30em; line-height:1.16; padding-top:.88%; padding-bottom:.88%
delivery-tax-document.css,.dtd-document-page .dtd-doc-party-box,,1561,font-size:1.08em; line-height:1.12
delivery-tax-document.css,.dtd-document-page .dtd-doc-meta-table thead th,,1488,font-size:1.04em; line-height:1.00; padding-top:.28em; padding-bottom:.28em
delivery-tax-document.css,.dtd-document-page .dtd-doc-meta-table thead th,,1574,font-size:1.08em; line-height:1.02
delivery-tax-document.css,.dtd-document-page .dtd-doc-meta-table th span,,1494,font-size:.88em; line-height:1.00
delivery-tax-document.css,.dtd-document-page .dtd-doc-meta-table th span,,1582,font-size:.9em
delivery-tax-document.css,.dtd-document-page .dtd-doc-items-table th span,,1494,font-size:.88em; line-height:1.00
delivery-tax-document.css,.dtd-document-page .dtd-doc-items-table th span,,1582,font-size:.9em
delivery-tax-document.css,.dtd-document-page .dtd-doc-items-table th,,1507,font-size:1.05em; line-height:1.01; padding-top:.28em; padding-bottom:.28em
delivery-tax-document.css,.dtd-document-page .dtd-doc-items-table th,,1619,padding-top:.24em; padding-bottom:.24em
delivery-tax-document.css,.dtd-document-page .dtd-doc-payment-note,,1515,font-size:.86em; line-height:1.11; gap:.18em
delivery-tax-document.css,.dtd-document-page .dtd-doc-payment-note,,1596,font-size:.84em; line-height:1.14
delivery-tax-document.css,.dtd-document-page .dtd-doc-totals span,,1520,font-size:1.04em; line-height:1.01
delivery-tax-document.css,.dtd-document-page .dtd-doc-totals span,,1574,font-size:1.08em; line-height:1.02
delivery-tax-document.css,.dtd-document-page .dtd-doc-terms,,1524,font-size:.79em; line-height:1.12
delivery-tax-document.css,.dtd-document-page .dtd-doc-terms,,1596,font-size:.84em; line-height:1.14
delivery-tax-document.css,.dtd-document-page .dtd-doc-officer-label,,1528,font-size:1.04em; line-height:1.02
delivery-tax-document.css,.dtd-document-page .dtd-doc-officer-label,,1574,font-size:1.08em; line-height:1.02
delivery-tax-document.css,.dtd-document-page .dtd-doc-sign-head,,1532,font-size:.94em; line-height:1.00
delivery-tax-document.css,.dtd-document-page .dtd-doc-sign-head,,1601,font-size:.98em
delivery-tax-document.css,.dtd-document-page .dtd-doc-sign-body,,1536,font-size:.78em; line-height:1.08; padding-top:.30em; padding-bottom:.24em
delivery-tax-document.css,.dtd-document-page .dtd-doc-sign-body,,1604,font-size:.82em; line-height:1.10
delivery-tax-document.css,.dtd-document-page .dtd-doc-sign-body,,1626,padding-top:.24em; padding-bottom:.2em
delivery-tax-document.css,.dtd-document-page .dtd-doc-sign-body small,,1542,line-height:1.08
delivery-tax-document.css,.dtd-document-page .dtd-doc-sign-body small,,1604,font-size:.82em; line-height:1.10
delivery-tax-document.css,.dtd-document-page .dtd-doc-sign-footer,,1545,font-size:1.03em
delivery-tax-document.css,.dtd-document-page .dtd-doc-sign-footer,,1612,font-size:1em
delivery-tax-document.css,.dtd-linked-context,,1633,"display:flex; justify-content:space-between; align-items:center; gap:12px; margin-bottom:10px; padding:10px 12px; background:linear-gradient(120deg,#f5f9ff,#eef5ff); border:1px solid #d7e5f7; border-radius:10px"
delivery-tax-document.css,.dtd-linked-context,,1639,flex-wrap:wrap; justify-content:flex-start
delivery-tax-document.css,.dtd-source-evidence-empty,,1652,font-size:10px; color:#718096
delivery-tax-document.css,.dtd-source-evidence-empty,,1653,padding:12px; border:1px dashed #cbd9e8; border-radius:9px; background:#fbfdff; text-align:center
erp-customer-experience.css,.erp-c360-overlay,,3,"position:fixed; inset:0; background:rgba(15,23,42,.5); z-index:10080; display:flex; align-items:flex-start; justify-content:center; padding:9vh 20px 20px; backdrop-filter:blur(2px)"
erp-customer-experience.css,.erp-c360-overlay,,5,align-items:center; padding-top:20px
erp-customer-experience.css,.erp-c360-timeline,,5,background:#fff; border:1px solid #e2e8f0; border-radius:14px; padding:16px
erp-customer-experience.css,.erp-c360-timeline,,5,margin:0 24px 24px
erp-order-flow-v3.css,.erp-flow-metric span,,2,display:block; color:#64748b
erp-order-flow-v3.css,.erp-flow-metric span,,2,font-size:11px; font-weight:800
erp-order-flow-v3.css,.erp-flow-metric small,,2,display:block; color:#64748b
erp-order-flow-v3.css,.erp-flow-metric small,,2,font-size:10px
erp-order-flow-v3.css,.erp-work-row div small,,2,display:block
erp-order-flow-v3.css,.erp-work-row div small,,2,color:#64748b; margin-top:2px
erp-order-flow-v3.css,.erp-flow-queue-head small,,2,display:block
erp-order-flow-v3.css,.erp-flow-queue-head small,,2,font-size:10px; color:#64748b; margin-top:2px
erp-order-flow-v3.css,.erp-order-detail-grid small,,2,display:block
erp-order-flow-v3.css,.erp-order-detail-grid small,,2,color:#64748b; font-size:9px; margin-bottom:3px
erp-order-flow-v3.css,.erp-trace-node small,,2,display:block
erp-order-flow-v3.css,.erp-trace-node small,,2,font-size:8px; color:#94a3b8; text-transform:uppercase
erp-order-flow-v3.css,.erp-trace-node b,,2,display:block
erp-order-flow-v3.css,.erp-trace-node b,,2,font-size:10px; margin-top:2px
quotation-document.css,.qdoc-summary-card,,81,border:.35mm solid #d4dfec; border-radius:3mm; overflow:hidden; background:#fff
quotation-document.css,.qdoc-summary-card,,85,"padding:1.7mm 2.8mm; background:linear-gradient(180deg,#fbfdff,#f5f9ff)"
receipt-document.css,:root,,1,--rcp-blue:#0868c9; --rcp-blue-dark:#064c9b; --rcp-blue-soft:#eef7ff; --rcp-border:#d8e2ee; --rcp-text:#1f2a37
receipt-document.css,:root,,1817,--rcp-blue:#0c447c; --rcp-blue-dark:#082f57; --rcp-blue-soft:#eaf1fa; --rcp-border:#c3d4e8
receipt-document.css,.rcp-page-shell,,10,min-width:0; color:var(--rcp-text)
receipt-document.css,.rcp-page-shell,,274,"padding:12px; border-radius:18px; background:radial-gradient(circle at 100% 0, rgba(8, 104, 201, .08), transparent 30%),
    linear-gradient(180deg, #f8fbff 0%, #f3f7fb 100%)"
receipt-document.css,.rcp-toolbar,,11,"display:flex; align-items:center; justify-content:space-between; gap:16px; background:#fff; border:1px solid var(--rcp-border); border-radius:14px; padding:12px 16px; margin-bottom:12px; box-shadow:0 4px 16px rgba(15, 73, 134, .06)"
receipt-document.css,.rcp-toolbar,,281,"position:sticky; top:8px; z-index:20; min-height:68px; border-color:#cbdbea; border-radius:16px; background:rgba(255, 255, 255, .96); box-shadow:0 10px 28px rgba(15, 73, 134, .10); backdrop-filter:blur(10px)"
receipt-document.css,.rcp-brand-title img,,24,width:58px; height:58px; object-fit:contain
receipt-document.css,.rcp-brand-title img,,292,"width:52px; height:52px; filter:drop-shadow(0 5px 8px rgba(8, 104, 201, .14))"
receipt-document.css,.rcp-brand-title h2,,25,margin:2px 0 0; font-size:22px; color:#111827
receipt-document.css,.rcp-brand-title h2,,297,font-size:21px; letter-spacing:-.02em
receipt-document.css,.rcp-company-mini,,26,color:var(--rcp-blue-dark); font-size:13px; font-weight:700
receipt-document.css,.rcp-company-mini,,301,display:inline-flex; align-items:center; min-height:22px; padding:2px 9px; border-radius:999px; background:var(--rcp-blue-soft); color:var(--rcp-blue-dark); font-size:11px
receipt-document.css,.rcp-toolbar-actions,,27,display:flex; gap:8px; flex-wrap:wrap; justify-content:flex-end
receipt-document.css,.rcp-toolbar-actions,,311,gap:7px
receipt-document.css,.rcp-btn,,28,border:1px solid var(--rcp-blue); color:var(--rcp-blue-dark); background:#fff; border-radius:8px; padding:9px 14px; font:inherit; font-size:13px; font-weight:700; cursor:pointer
